app,urls_count,B_count,NB_count,ads,malware,spyware,phishing,spam,tracking,scams,suspicious
com.remotecontrolfor.polksoundbarremote,124,56,68,52,0,0,0,0,1,0,3
com.remotecontrolfor.samsungdvdremote,776,26,750,20,0,0,1,0,1,0,4
com.remotecontrolfor.skyremote,117,48,69,44,0,0,0,0,1,0,3
com.remotecontrolfor.sonossoundbarremote,124,56,68,52,0,0,0,0,1,0,3
com.remotecontrolfor.sonysoundbarremote,122,56,66,52,0,0,0,0,1,0,3
com.remotecontrolfor.sylvaniadvdplayerremote,124,56,68,52,0,0,0,0,1,0,3
com.remotecontrolfor.toshibadvdplayerremote,65,18,47,13,0,0,0,0,1,0,4
com.remotecontrolfor.videocond2hremotecontrol,116,48,68,44,0,0,0,0,1,0,3
com.remotecontrolfor.viewsonicremotecontrol,122,56,66,52,0,0,0,0,1,0,3
com.remotecontrolfor.viziosoundbarremote,122,56,66,52,0,0,0,0,1,0,3
com.remotecontrolfor.yamahasoundbarremote,124,56,68,52,0,0,0,0,1,0,3
com.remotecontrolforac.airconditionerremote,28,15,13,11,0,0,0,0,1,0,3
com.remotecontrolforall.universal.airconditioner.television.dvd.settopbox,78,19,59,13,0,0,0,0,1,0,5
com.remotecontrolforalltv.universalremotecontroller,30,15,15,11,0,0,0,0,1,0,3
com.remotecontrolforalltvpro.universalremotecontroller,748,24,724,11,0,0,1,0,1,0,11
com.remotecontrolfordstv.remotecontrolfordstv,177,91,86,82,0,0,0,0,1,0,8
com.remotecontrolfordvb.dvbtvcontrolapp,84,19,65,13,0,0,0,0,1,0,5
com.remotecontrolfortv,40,10,30,6,0,0,0,0,1,0,3
com.remotecontroller.simplevideoplayer.screenmirror.casttotv,75,16,59,11,0,0,0,0,1,0,4
com.remotecontroller.smarttvremote.universalremote,74,21,53,16,0,0,0,0,1,0,4
com.remotecontroller.tvremoteforall,566,25,541,14,0,0,0,0,1,0,10
com.remotecontroller.universalacremotecontrol,83,21,62,16,0,0,0,0,1,0,4
com.remotecontroltv.peelsmartremotecontrol,45,11,34,2,0,0,0,0,0,0,9
com.remoteden.appandcontrolsystemcontrol.forden.setbox,407,21,386,15,0,0,0,0,1,0,5
com.remotefairy4,119,21,98,12,0,0,0,0,1,0,8
com.remoteforH96.TvBoxRemote,131,67,64,62,0,0,0,0,1,0,4
com.remoteforMX9.TvBoxRemote,131,67,64,62,0,0,0,0,1,0,4
com.remoteforMxq.spdaz,139,81,58,74,0,0,0,0,1,0,6
com.remoteforWisi.Irapp,61,24,37,18,0,0,0,0,1,0,5
com.remoteforX96Q.TvRemote,130,67,63,62,0,0,0,0,1,0,4
com.remoteforairtel.babsconder,33,16,17,12,0,0,0,0,1,0,3
com.remoteforalltv.universalremotecontrol.acremote.setupboxremote,73,20,53,13,0,0,0,0,1,0,6
com.remoteforalltv_roku.rokuremote.universal.tv.remote.control,84,14,70,10,0,0,0,0,1,0,3
com.remoteforalltvmodel.srkinfotech.allremotecontrol,63,17,46,11,0,0,0,0,1,0,5
com.remoteforandroidTvBox.TvRemote,130,67,63,62,0,0,0,0,1,0,4
com.remoteforlg.bfactorization,34,16,18,12,0,0,0,0,1,0,3
com.remoteforlg.bfactory,33,16,17,12,0,0,0,0,1,0,3
com.remoteforlg.jiconoclasm,33,16,17,12,0,0,0,0,1,0,3
com.remoteforlg.jiconoclastic,33,16,17,12,0,0,0,0,1,0,3
com.remoteforlg.tachyglossidae,34,16,18,12,0,0,0,0,1,0,3
com.remoteformiTvbox,128,67,61,62,0,0,0,0,1,0,4
com.remoteforvizio.remotecontroleforvizio,401,66,335,59,0,0,0,0,1,0,6
com.remoteforx96Q.spdaz,136,79,57,73,0,0,0,0,1,0,5
com.remotegtpl2023.eremote.gtplconnect,332,18,314,12,0,0,0,0,1,0,5
com.remoteis.universalremote.connecttv,502,29,473,18,0,0,0,0,1,0,10
com.remotelg.remotelgtvs,79,17,62,12,0,0,0,0,1,0,4
com.remotely.health,35,6,29,0,0,0,0,0,0,0,6
com.remotemeow.remotemeow,65,17,48,13,0,0,0,0,1,0,3
com.remotemypc,59,15,44,11,0,0,0,0,1,0,3
com.remotenvirsil.applicationtv,62,15,47,11,0,0,0,0,1,0,3
com.remotep.hirokuremote,40,13,27,9,0,0,0,0,1,0,3
com.remotep.insigniarokuremote,44,13,31,9,0,0,0,0,1,0,3
com.remotep.rokuremote,52,13,39,9,0,0,0,0,1,0,3
com.remotep.tclrokuremote,90,17,73,13,0,0,0,0,1,0,3
com.remotepc.connection.controlpc.mouse.keyboard,100,20,80,11,0,0,0,0,1,0,8
com.remotepeel.peel,376,51,325,46,0,0,0,0,0,0,5
com.remotes.airconditional.godrej,263,15,248,10,0,0,0,0,1,0,4
com.remotes.airconditional.lloyd,263,15,248,10,0,0,0,0,1,0,4
com.remotes.airconditional.mitsubishi,263,15,248,10,0,0,0,0,1,0,4
com.remotes.airconditional.ogeneral,263,15,248,10,0,0,0,0,1,0,4
com.remotesetopbox.systemcontrol.allsetopuboxremortcontrol.settopbox,415,18,397,13,0,0,0,0,1,0,4
com.remotesmarthealth.health,107,6,101,3,0,0,0,0,0,0,3
com.remotess.remotecontrol.smarttv,116,30,86,25,0,0,0,0,1,0,4
com.remotetelevisionremote.remotetvcontroller,195,118,77,108,0,0,0,0,3,0,7
com.remotethermo.aquacomfortlink,81,6,75,2,0,0,0,0,0,0,4
com.remotethermo.velis,76,6,70,2,0,0,0,0,0,0,4
com.remotethings.app,93,4,89,2,0,0,0,0,0,0,2
com.remotetool.sundirect.app,97,23,74,17,0,0,0,0,1,0,5
com.remotetools.universalremotecontrol.app,114,25,89,19,0,0,0,0,1,0,5
com.remotetopc.r2VNC,8,2,6,0,0,0,0,0,0,0,2
com.remotetopc.remotetopc,47,3,44,0,0,0,0,0,0,0,3
com.remotetopc.remotetopcMobile,76,6,70,0,0,0,0,0,0,0,6
com.remotetv.conrol,74,11,63,5,0,0,0,0,0,0,6
com.remotetv.control.all.tv,26,14,12,10,0,0,0,0,1,0,3
com.remotetv.control.nostalgiacontrol.tv,33,10,23,2,0,0,0,0,0,0,8
com.remotetv.control.universal.tv.android,2393,482,1911,404,24,0,4,0,13,3,34
com.remotetv.controltv.universalsmarttv,28,15,13,11,0,0,0,0,1,0,3
com.remotetv.myremote.smartcontrol,177,102,75,87,0,0,0,0,1,0,14
com.remotetv.remotelg.control,67,30,37,24,0,0,0,0,1,0,5
com.remotetv.remotesamsung.screenmirror,115,30,85,25,0,0,0,0,1,0,4
com.remotetv.remotesimulatorr,456,24,432,18,0,0,1,0,1,0,4
com.remotetv.smarttv.remotecontrol,216,97,119,90,0,0,0,0,1,0,6
com.remotetv.tv.remote.fastremote,30,13,17,9,0,0,0,0,1,0,3
com.remotetvcontrol.tvremote,376,51,325,46,0,0,0,0,0,0,5
com.remotewala.alldvbremotecontrol,49,15,34,10,0,0,0,0,1,0,4
com.remotewala.remotecontrolforden,89,20,69,13,0,0,0,0,1,0,6
com.remotewifi.aifa.aifaremote,8,2,6,0,0,0,0,0,0,0,2
com.remotewifi.rokuremote,62,13,49,9,0,0,0,0,1,0,3
com.remotey.universaltv_ac.remoteforpanasonic,73,19,54,13,0,0,0,0,1,0,5
com.remoticom.zsc010,35,3,32,0,0,0,0,0,0,0,3
com.remoto.nissanme,123,25,98,19,0,0,0,0,1,0,5
com.remotronic.remocare,14,2,12,0,0,0,0,0,0,0,2
com.remotsy.device_setup,6,3,3,0,0,0,0,0,0,0,3
com.remsmart2.app,625,4,621,0,0,0,0,0,0,0,4
com.remtmouse.keypro,72,12,60,5,0,0,0,0,0,0,7
com.remunn.versaot,126,58,68,51,0,0,0,0,1,0,6
com.ren68.rexing,413,5,408,2,0,0,0,0,0,0,3
com.renadshretehgarmienixgenix.garm,90,30,60,24,0,0,0,0,1,0,5
com.renadshretehyyy10djiminilydjminifly.dji,114,31,83,24,0,0,0,0,1,0,6
com.renadshretehyyy10fastracflemartwatch,106,31,75,24,0,0,0,0,1,0,6
com.renadshretehyyy10nightsecuritycamera.nigd,116,31,85,24,0,0,0,0,1,0,6
com.renadshretehyyy10smracebraceletfitpro.sma,114,31,83,24,0,0,0,0,1,0,6
com.renadshrrtehyyyhyperxpsmicrophonehyp,90,30,60,24,0,0,0,0,1,0,5
com.rencarehealth.mirhythm,147,34,113,27,0,0,0,0,0,0,7
com.rendersoftware.gearfitprolittle,61,19,42,15,0,0,0,0,1,0,3
com.renesas.ble.gattbrowser,8,3,5,0,0,0,0,0,0,0,3
com.renesas.meshmobile,261,3,258,0,0,0,0,0,0,0,3
com.renesas.pma,350,4,346,0,0,0,0,0,0,0,4
com.renesas.sst.ede,572,3,569,0,0,0,0,0,0,0,3
com.renesas.trybt,43,6,37,3,0,0,0,0,0,0,3
com.renesas_ryz014a.ble,7,4,3,0,0,0,0,0,0,0,4
com.renewgpl.com.hanspremiumwater.model2,18,2,16,0,0,0,0,0,0,0,2
com.renewgpl.water.hanspremiumwater,137,12,125,8,0,0,0,0,0,0,4
com.renewgpl.water.hanspremiumwater.culliganwater,29,2,27,0,0,0,0,0,0,0,2
com.renkube.widget,19,3,16,0,0,0,0,0,0,0,3
com.renova.notaapp,73,9,64,3,0,0,0,0,0,0,6
com.renoviainc.leva,12,2,10,0,0,0,0,0,0,0,2
com.renovotechnologies.alexafcm.free,93,11,82,7,0,0,0,0,2,0,2
com.renphosmartscale.app674645550,90,30,60,24,0,0,0,0,1,0,5
com.renphosmartscaleguide.app84627269246,98,26,72,20,0,0,0,0,1,0,5
com.renphosmartscaleguide.dkh,110,31,79,24,0,0,0,0,1,0,6
com.renstarterfree,6,4,2,1,0,0,0,0,0,0,3
com.rent24.r24key,35,7,28,0,0,0,0,0,0,0,7
com.rental.user.app.memove,735,15,720,6,0,0,0,0,0,0,9
com.rentallconstruction.app,257,36,221,19,0,0,0,0,1,0,16
com.rentcentric.gpstech,5,3,2,0,0,0,0,0,0,0,3
com.rentil_app,113,18,95,6,0,0,0,0,1,0,11
com.rently.blue.setup,24,4,20,0,0,0,0,0,0,0,4
com.rently.oaks,187,13,174,6,0,0,0,0,0,0,7
com.rentorlandoscooters.twa,8,3,5,0,0,0,0,0,0,0,3
com.rentskoot.rentskoot,114,5,109,2,0,0,0,0,0,0,3
com.renttry,83,8,75,4,0,0,0,0,0,0,4
com.renys.gps.route.finder.number.location.tracker.directions.gpsarea.maps.navigation.compass,69,16,53,11,0,0,0,0,1,0,4
com.renz.pka,26,6,20,3,0,0,0,0,0,0,3
com.renzutility,52,4,48,0,0,0,0,0,0,0,4
com.reolink_e1_outdoor_camera_guide.bashar_almansy,98,33,65,27,0,0,0,0,1,0,5
com.reolink_rlc_510a_camera_guide.bashar_almansy,160,35,125,28,0,0,0,0,1,0,6
com.reolinkargus3proguide.app84627493898,110,31,79,24,0,0,0,0,1,0,6
com.reolinkcamerareview.app1056895908120,90,30,60,24,0,0,0,0,1,0,5
com.reolinksecurity87643.camera,103,28,75,22,0,0,0,0,1,0,5
com.reonix.scadadroid,43,1,42,0,0,0,0,0,0,0,1
com.repair.system.phone.cleaner,77,23,54,16,0,0,0,0,1,0,6
com.reping.sleeptimer,4,3,1,0,0,0,0,0,0,0,3
com.repl.smartlight.hdc,77,20,57,15,0,0,0,0,1,0,4
com.repletehealth.mobile.android,103,11,92,0,0,0,0,0,0,0,11
com.replikantas.FujiRecipes,57,4,53,3,0,0,0,0,0,0,1
com.reporter.heart,135,80,55,68,0,0,0,0,1,0,11
com.repositpower.customerapp.plantation,77,12,65,5,0,0,0,0,0,0,7
com.repositpower.customerapp.sunyield,88,12,76,5,0,0,0,0,0,0,7
com.repricelogic.repricelogic,203,45,158,20,0,0,0,0,1,0,24
com.repxd369.newiprouter,159,17,142,13,0,0,0,0,1,0,3
com.rer.torby,63,6,57,3,0,0,0,0,0,0,3
com.rereleke.camerabtremote,2,2,0,0,0,0,0,0,0,0,2
com.resecure.ionic,216,5,211,1,0,0,0,0,0,0,4
com.reservoirdev.dogmonitor,155,35,120,22,0,0,0,0,1,0,12
com.reservoirdev.surveillance,154,35,119,22,0,0,0,0,1,0,12
com.resideo.rezi,89,3,86,0,0,0,0,0,0,0,3
com.resideo.wboxvmsproh,328,19,309,7,0,0,1,0,0,2,9
com.resiot.parkingdisabled,259,2,257,0,0,0,0,0,0,0,2
com.resmed.refresh,188,25,163,10,0,0,0,0,0,0,15
com.resmed.research,53,5,48,3,0,0,0,0,0,0,2
com.resqbutton.resQ,86,14,72,5,0,0,1,0,0,0,8
com.resqbutton.resQLite,67,10,57,5,0,0,0,0,0,0,5
com.restart_cooey.patient,157,18,139,5,0,0,0,0,0,0,13
com.restaurantscouponsdeals.dominospizzaindia,34,6,28,2,0,0,0,0,0,0,4
com.restech.datarecorder,270,5,265,0,0,0,1,0,0,0,4
com.restock.rs3nfcSetup,145,4,141,0,0,0,0,0,0,0,4
com.restperformance.ghostbed,43,4,39,0,0,0,0,0,0,0,4
com.restperformance.rest,76,4,72,0,0,0,0,0,0,0,4
com.restudio.sunsync,3,2,1,0,0,0,0,0,0,0,2
com.reswell.res.reservice.s800,5,3,2,0,0,0,0,0,0,0,3
com.resync.resync_app,46,1,45,0,0,0,0,0,0,0,1
com.resynctech.smarthomeapp,401,13,388,4,1,0,0,0,0,0,8
com.retailcloud.cloudgenie.askrr,36,2,34,0,0,0,0,0,0,0,2
com.retailradio,23,3,20,0,0,0,0,0,0,0,3
com.rethna.android.smarthealth,62,17,45,13,0,0,0,0,1,0,3
com.retisense.CuralgiaFEETSX,589,6,583,1,0,0,0,0,0,0,5
com.retisense.stridalyzer,282,38,244,17,0,0,0,0,1,0,20
com.retisense.stridalyzerPerformance,264,38,226,17,0,0,0,0,1,0,20
com.retour.ein,128,4,124,0,0,0,0,0,0,0,4
com.retrackgpsclient.android,140,7,133,2,0,0,0,0,0,0,5
com.retrieve.site_146,317,12,305,6,0,0,0,0,0,0,6
com.retro.mame4droid,647,41,606,28,0,0,1,0,1,0,11
com.retrofitme.app,274,13,261,7,0,0,0,0,0,0,6
com.retropaint.proxilarm,282,3,279,0,0,0,0,0,0,0,3
com.returnstar.qnex,31,4,27,0,0,0,0,0,0,0,4
com.reunion.bmsforAndroid,12,6,6,3,0,0,0,0,0,0,3
com.revarn.assistant_remote_control,109,11,98,0,0,0,0,0,0,0,11
com.revcord.md,215,28,187,18,1,0,0,0,1,0,8
com.reveltronics.utcomp,24,3,21,0,0,0,0,0,0,0,3
com.revers3d.osimidi_t1_remote,4,2,2,0,0,0,0,0,0,0,2
com.revert,700,7,693,0,0,0,0,0,0,0,7
com.revesoft.mobiledialer.onyx.v_max,33,7,26,3,0,0,0,0,0,0,4
com.revibeenergy.vibview,80,3,77,0,0,0,0,0,0,0,3
com.reviewfor.mi.air.purifier3,84,14,70,11,0,0,0,0,1,0,2
com.revisionmilitary.nervcentr,15,5,10,0,0,0,0,0,0,0,5
com.revival.move78,736,19,717,8,0,0,0,0,0,0,11
com.revlonhairdryer.mahmoud.app,108,31,77,24,0,0,0,0,1,0,6
com.revo.android.revomobileplus,751,7,744,3,0,0,1,0,0,0,3
com.revofi.app.revofi,30,12,18,3,0,0,0,0,0,0,9
com.revols.uefitkit,57,8,49,5,0,0,0,0,0,0,3
com.revolutionhdtvirremote,45,8,37,1,0,0,0,0,0,0,7
com.revoluxsolutions.pedometer,30,10,20,7,0,0,0,0,0,0,3
com.revonetz.GuideforOppoEncoW31App,126,58,68,53,0,0,0,0,1,0,4
com.revonetz.JBLportablespeaker.guideapp,151,52,99,47,0,0,0,0,1,0,4
com.revonetz.TVwatchingmovieguideapp,130,58,72,53,0,0,0,0,1,0,4
com.revonetz.guideforBLINKminicameraapp,147,52,95,47,0,0,0,0,1,0,4
com.revonetz.guideforOontZangle3.speakerapp,157,52,105,47,0,0,0,0,1,0,4
com.revonetz.guideforsonosonegen2app,147,52,95,47,0,0,0,0,1,0,4
com.revonetz.guideringspotlightcam,147,52,95,47,0,0,0,0,1,0,4
com.revonetz.jabraeliteearbudsguideapp,147,52,95,47,0,0,0,0,1,0,4
com.revonetz.nestcamguideapponline,151,52,99,47,0,0,0,0,1,0,4
com.revonetz.ringdoorbellcamforguide,151,52,99,47,0,0,0,0,1,0,4
com.revonetz.ticpods2proguideapponline,123,58,65,53,0,0,0,0,1,0,4
com.revonte.app,59,3,56,0,0,0,0,0,0,0,3
com.revoo.use,43,9,34,6,0,0,0,0,0,0,3
com.revopoint3d.bleturn,4,3,1,0,0,0,0,0,0,0,3
com.revopoint3d.blu.turn,4,3,1,0,0,0,0,0,0,0,3
com.revopoint3d.handyscan,31,4,27,2,0,0,0,0,0,0,2
com.revos.android,42,16,26,5,0,0,0,0,0,0,11
com.revospin.revospin360,60,4,56,0,0,0,0,0,0,0,4
com.revoultraguard.mobile.phone,115,15,100,10,0,0,0,0,0,0,5
com.revov.revov_lp_bluetooth_app,5,2,3,0,0,0,0,0,0,0,2
com.rewilok.coworkalone,108,5,103,1,0,0,0,0,0,0,4
com.rexair.mobile,4,2,2,0,0,0,0,0,0,0,2
com.rexxsoluion.tvremotecontrol,122,31,91,18,0,0,0,0,1,0,12
com.reyeemeshguide.app867140862722,90,30,60,24,0,0,0,0,1,0,5
com.reyeerouterguide.app902583757178,89,27,62,22,0,0,0,0,1,0,4
com.reyrey.mobileuvm,27,4,23,2,0,0,0,0,0,0,2
com.reytexgames.siricommands,207,98,109,90,0,0,0,0,1,0,7
com.rezatec.grasssat,57,5,52,2,0,0,0,0,0,0,3
com.rezorn.troz,7,3,4,0,0,0,0,0,0,0,3
com.rezwan.routeradmin.wifisetup,26,8,18,5,0,0,0,0,0,0,3
com.rf.allenmusicled,1,1,0,0,0,0,0,0,0,0,1
com.rf_detector.rfsignaldetector,35,10,25,7,0,0,0,0,1,0,2
com.rfastcharge.turbocharge.speedup,6,5,1,1,0,0,0,0,0,0,4
com.rfid4u.tmcc,11,4,7,0,0,0,0,0,0,0,4
com.rfidresearchgroup.rfidtools,45,3,42,0,0,0,0,0,0,0,3
com.rfmxwellness,74,6,68,2,0,0,0,0,0,0,4
com.rfo.IRaceradvanced,45,7,38,3,0,0,0,0,0,0,4
com.rfo.hologramvideoplayer,8,2,6,0,0,0,0,0,0,0,2
com.rg.bluetooth.box,2,2,0,0,0,0,0,0,0,0,2
com.rg.bluetooth.box2,12,2,10,0,0,0,0,0,0,0,2
com.rg.chromecast.remote,581,92,489,85,0,0,0,0,1,0,6
com.rgb.ledremote,39,18,21,14,0,0,0,0,1,0,3
com.rgb.rgbcontroller,68,19,49,15,0,0,0,0,1,0,3
com.rgbicledguide.app1066898206437,90,30,60,24,0,0,0,0,1,0,5
com.rgblink.taotv,147,16,131,3,0,0,0,0,0,0,13
com.rgblink.taox,41,3,38,0,0,0,0,0,0,0,3
com.rgblink.xpose.moblie,49,1,48,0,0,0,0,0,0,0,1
com.rgbw.ble,33,9,24,5,0,0,0,0,0,0,4
com.rgc,2,2,0,0,0,0,0,0,0,0,2
com.rgntmotorcycles.myrgnt,398,14,384,4,1,0,0,0,0,0,9
com.rgtcycling.remote,196,6,190,4,0,0,0,0,0,0,2
com.rgtrackgpstracker1,96,26,70,21,0,0,0,0,1,0,4
com.rha_audio.rhaconnect,498,17,481,10,0,0,1,0,0,0,6
com.rhapps.djiphantom3guideapp.app,115,34,81,27,0,0,0,0,1,0,6
com.rhapps.vivotws2guideapp.app,97,33,64,27,0,0,0,0,1,0,5
com.rhappsledminiprojectorappguide.app,117,34,83,27,0,0,0,0,1,0,6
com.rheem.sea,248,7,241,0,0,0,0,0,3,0,4
com.rhewum,74,13,61,8,0,0,0,0,0,0,5
com.rhingo.app,40,15,25,13,0,0,0,0,0,0,2
com.rhino.rhinorov,22,6,16,3,0,0,0,0,0,0,3
com.rhinomobility.oemc,3,3,0,0,0,0,0,0,0,0,3
com.rhinomobility.oemconfig,3,3,0,0,0,0,0,0,0,0,3
com.rhinoswatchface.analogwatchfaceblackrhins,32,15,17,11,0,0,0,0,1,0,3
com.rhinoswatchface.classicwatchface,5,3,2,0,0,0,0,0,0,0,3
com.rhinoswatchface.esentialwatchface,5,3,2,0,0,0,0,0,0,0,3
com.rhinoswatchface.minimalanalog,5,3,2,0,0,0,0,0,0,0,3
com.rhinoswatchface.rhinsMD01analog,5,3,2,0,0,0,0,0,0,0,3
com.rhinotap.app,70,15,55,0,0,0,0,0,0,0,15
com.rhodonite.hms_2716,5,3,2,0,0,0,0,0,0,0,3
com.rhodonite.hms_ione_6630,8,3,5,0,0,0,0,0,0,0,3
com.rhodonite.nativa,4,3,1,0,0,0,0,0,0,0,3
com.rht.bmola,317,9,308,2,0,0,0,0,3,0,4
com.riadtech.escooter,350,75,275,64,0,0,0,0,1,0,10
com.ribashare,74,11,63,6,0,0,0,0,0,0,5
com.ribims.energy,60,2,58,0,0,0,0,0,0,0,2
com.ribisoft.app.stepcounter.walking.pedometer,178,50,128,44,0,0,0,0,1,0,5
com.ribisoft.flashlight,39,19,20,15,0,0,0,0,1,0,3
com.richard.diapers,4,3,1,0,0,0,0,0,0,0,3
com.richardparsons.app,362,19,343,3,0,0,0,0,0,0,16
com.richmat.acaa,4,3,1,0,0,0,0,0,0,0,3
com.richmat.baseremote,16,3,13,0,0,0,0,0,0,0,3
com.richmat.bedtech3,4,3,1,0,0,0,0,0,0,0,3
com.richmat.easyrest,26,3,23,0,0,0,0,0,0,0,3
com.richmat.enso2,4,3,1,0,0,0,0,0,0,0,3
com.richmat.eta,30,5,25,0,0,0,0,0,0,2,3
com.richmat.galaxy3,4,3,1,0,0,0,0,0,0,0,3
com.richmat.ilift,22,3,19,0,0,0,0,0,0,0,3
com.richmat.milemont,16,3,13,0,0,0,0,0,0,0,3
com.richmat.mlily_supreme,35,3,32,0,0,0,0,0,0,0,3
com.richmat.nisco,24,3,21,0,0,0,0,0,0,0,3
com.richmat.posh_lavish,24,7,17,3,0,0,0,0,0,0,4
com.richmat.poshlavish,22,6,16,2,0,0,0,0,0,0,4
com.richmat.silver,1,1,0,0,0,0,0,0,0,0,1
com.richmat.sleepfunction,26,3,23,0,0,0,0,0,0,0,3
com.richmond.das_g01,37,4,33,2,0,0,0,0,0,0,2
com.richmond.richcontrol,46,5,41,2,0,0,0,0,0,0,3
com.richowls.app.bluetoothbuttoncamera,41,17,24,12,0,0,0,0,1,0,4
com.richtechindustries.torrent,95,3,92,0,0,0,0,0,0,0,3
com.rickazare.roku_remote_control_roku_remote_wifi_ir,4,3,1,0,0,0,0,0,0,0,3
com.rickazare.wifi_warden_classic_wps_connect_pin,48,15,33,10,0,0,0,0,1,0,4
com.ricksousa.WalkPets,176,36,140,19,0,0,0,0,1,0,16
com.ricktop.ClockSkinCoco,4,2,2,0,0,0,0,0,0,0,2
com.ricoh360.tours,207,11,196,0,0,0,0,0,0,0,11
com.ricohprojects.projects,708,9,699,0,0,0,0,0,0,0,9
com.ricohsmartspaces.app,106,17,89,13,0,0,0,0,0,0,4
com.ridarsystem.ridar.android,24,8,16,4,0,0,0,0,0,0,4
com.ridarsystem.ridar.android.bike_only,30,8,22,5,0,0,0,0,0,0,3
com.ridc.rss,30,6,24,3,0,0,0,0,0,0,3
com.ride.provider,114,24,90,10,0,0,0,0,0,0,14
com.ride509,86,17,69,13,0,0,0,0,0,0,4
com.ride_e.app.ride_e,81,11,70,3,0,0,0,0,0,0,8
com.ridealeo.leo,91,18,73,4,0,0,0,0,0,0,14
com.ridecake.cakeapp,73,9,64,4,0,0,0,0,0,0,5
com.ridee.store,165,25,140,10,0,0,0,0,0,0,15
com.rideeway.android,128,10,118,4,0,0,0,0,0,0,6
com.ridegds.android,142,14,128,2,0,0,0,0,0,0,12
com.ridehive.app,40,15,25,13,0,0,0,0,0,0,2
com.ridelly.android,107,10,97,4,0,0,0,0,0,0,6
com.ridepico.app,121,12,109,4,0,0,0,0,0,0,8
com.rideqreactnative,48,10,38,2,0,0,0,0,0,0,8
com.rider.ryde,64,9,55,3,0,0,0,0,0,0,6
com.rider.user,97,26,71,7,0,0,0,0,0,0,19
com.ridereelcar.ridereel,519,37,482,29,0,0,0,0,1,0,7
com.ridesmtd.app,120,7,113,3,0,0,0,0,0,0,4
com.ridesystems.OmniRide,90,13,77,5,0,0,0,0,0,0,8
com.ridesystems.danashuttle,90,13,77,5,0,0,0,0,0,0,8
com.ridewave,53,9,44,1,0,0,0,0,0,0,8
com.ridewee,728,35,693,18,0,0,0,0,1,0,16
com.ridewithtake,504,22,482,8,0,0,1,0,0,0,13
com.ridgetec.mobile.app,203,8,195,2,0,0,0,0,0,0,6
com.ridgewoodwc.lco,58,6,52,3,0,0,0,0,0,0,3
com.ridhwaan.roverclient,12,2,10,0,0,0,0,0,0,0,2
com.ridimlife.dostbyuddhaar,326,13,313,3,0,0,0,0,1,0,9
com.riedesign.riestat,7,3,4,0,0,0,0,0,0,0,3
com.riello.berretta.ac,12,3,9,0,0,0,0,0,0,0,3
com.riello.ricloud.ac,15,3,12,0,0,0,0,0,0,0,3
com.rielloserviceapp,99,4,95,0,0,0,0,0,0,0,4
com.rieter.spiderweb.alertcockpit.module,38,4,34,1,0,0,0,0,0,0,3
com.rifartek.glorymakeup,74,5,69,2,0,0,0,0,0,0,3
com.rigavit.rigavitpro,4,3,1,0,0,0,0,0,0,0,3
com.rightchoice.rightaccess,68,15,53,12,0,0,0,0,0,0,3
com.rightlight.app,35,5,30,0,0,0,0,0,0,0,5
com.rightmash.app,171,4,167,2,0,0,0,0,0,0,2
com.rightnow.cleaner.battery.saver,69,17,52,13,0,0,0,0,1,0,3
com.rightspot.lullame,18,6,12,5,0,0,0,0,0,0,1
com.riinohome.home,239,17,222,12,0,0,0,0,0,0,5
com.riis.cattlecounter,62,4,58,0,0,0,0,0,0,0,4
com.riis.parrot.cattlecounter,50,4,46,0,0,0,0,0,0,0,4
com.riis.sheepcounter,115,22,93,17,0,0,0,0,0,0,5
com.rijuven.beatsandrhythm,14,3,11,0,0,0,0,0,0,0,3
com.rijuven.cardiosleeve.sdk.demo,5,3,2,0,0,0,0,0,0,0,3
com.rijuven.patient,51,6,45,2,0,0,0,0,0,0,4
com.rikatec,64,6,58,0,0,0,0,0,0,0,6
com.rileyscooters.android,84,5,79,0,0,0,0,0,0,0,5
com.riltechsystems.riltech_gps,141,19,122,14,0,0,0,0,0,0,5
com.rimage.maestro,8,3,5,0,0,0,0,0,0,0,3
com.rimagu.indumhome,431,8,423,0,0,0,0,0,4,0,4
com.rimetools.pip,206,5,201,0,0,0,0,0,0,0,5
com.rimote.triololiet.shifftronic,132,3,129,0,0,0,0,0,0,0,3
com.rindle,112,14,98,5,0,0,0,0,0,0,9
com.rinfgfloodlighiitcam.weert,90,30,60,24,0,0,0,0,1,0,5
com.rinfloggodliggghtcam.erty,116,31,85,24,0,0,0,0,1,0,6
com.ring.alarmpro,97,33,64,27,0,0,0,0,1,0,5
com.ring.answer,46,7,39,4,0,0,0,0,0,0,3
com.ring.camera.ringcameraapp.ringwificamera,48,19,29,13,0,0,0,0,1,0,5
com.ring.stick.up.cam.battery,84,14,70,11,0,0,0,0,1,0,2
com.ring.vdoor,110,31,79,24,0,0,0,0,1,0,6
com.ring.video.resad1.recon1.guide.ringvideo,125,35,90,28,0,0,0,0,1,0,6
com.ring246.net246,109,28,81,22,0,0,0,0,1,0,5
com.ring_floodlight_cam_guide.bashar_almansy,98,33,65,27,0,0,0,0,1,0,5
com.ring_video_doorbell_2_guide.com,113,31,82,24,0,0,0,0,1,0,6
com.ringa.cmi,394,8,386,0,0,0,0,0,4,0,4
com.ringalarm8piecekit.ring.alarm.piece.kit.guide,92,30,62,24,0,0,0,0,1,0,5
com.ringalarmproguide.app883562774186,102,34,68,28,0,0,0,0,1,0,5
